title,company,location,link
Lead Engineer - McKinsey Digital (18-months contract),McKinsey & Company,서울,https://kr.indeed.com/viewjob?jk=da83ccf654e10ff8
[데이터 플랫폼]데이터 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/viewjob?jk=ceb8243bc8ae3c35
현대무벡스 경력사원 상시,현대무벡스,서울 종로구,https://kr.indeed.com/viewjob?jk=d4c52ba1a491a8b9
[신규프로젝트] 서버 프로그래머 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=c31de64f3670c8ed
챗봇 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=20d40ee61adffeca
AI 연구/개발 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=481f953ccaa4bc96
반도체설계 회로설계 FPGA설계 Layout HW SW 디자인 검증등,국내 및 외국계 기업 여러 포지션,서울,https://kr.indeed.com/viewjob?jk=16816eeebbec74e2
Data Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=30397f4de3627e9d
TOAST Cloud 운영 및 기술지원,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=ad07d6a330fb619a
Cloud Support Eng. II (SCD),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1ce368e5c2440cef
헬스케어분야 응용SW개발자,아이티에듀고,서울 금천구,https://kr.indeed.com/viewjob?jk=a23a5deb098557a3
Data Engineer (Analytics/Anomaly-detection),LINE Plus corporation,성남 서현역,https://kr.indeed.com/viewjob?jk=1cb631ebba83d6b6
"[청년 디지털 일자리] 어플리케이션, 소프트웨어 개발, 인공지능(AI), 빅데이터 분석 등",에이치엠,대구 동구,https://kr.indeed.com/viewjob?jk=f5b9e1a4239334fc
"Senior Staff Engineer, FAE Samsung",ams,서울,https://kr.indeed.com/viewjob?jk=f8fcba2c93fcc52a
[서울/수원/천안] 웹디자인/JAVA웹개발/빅데이터/AI인공지능 개발 분야 교육생,휴먼교육센터,천안 동남구,https://kr.indeed.com/viewjob?jk=b3bde1882ae8a1d8
Data Analyst Lead,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=e745dd08a50c50e4
[포티투마루] 전문연구요원 병역특례 인공지능 개발자,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=a58c48ff1cf0ac4d
2020-2회 수리 및 계산과학 연구단 데이터사이언스그룹 박사후연구원,기초과학연구원,대전,https://kr.indeed.com/viewjob?jk=856528805cee26fe
[전액무료·훈련수당 지급] 자바기반 응용SW 개발자 양성과정(Wep&App),에이치비아이기술연구소,서울 중구,https://kr.indeed.com/viewjob?jk=aa88dc42ef08a6e4
로봇 자율주행 관제 엔지니어,클로봇,성남 분당구,https://kr.indeed.com/viewjob?jk=6532c97675abff06
검색서비스 서버 개발 신입/경력,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=e010f7780d479126
스마트건설기술 스타트업 연구원(정규직원),서울다이나믹스유한책임회사,고양 일산서구,https://kr.indeed.com/viewjob?jk=d291bab1ea111f53
안드로이드 개발자,스포카,대한민국,https://kr.indeed.com/viewjob?jk=36a418cd05c30a44
게임 데이터 분석가,쿡앱스,성남 분당구,https://kr.indeed.com/viewjob?jk=5a299cf580491445
모바일 앱 보안 솔루션 개발부문,스틸리언,서울 용산구,https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b
[유명 인터넷 금융사] 클라우드 플랫폼 개발자,제이앤피에이치알컨설팅,성남 분당구,https://kr.indeed.com/viewjob?jk=f01669815c6dbd98
"Senior Data Scientist, Korea",Visa,서울,https://kr.indeed.com/viewjob?jk=0601c7f1adb75903
2020 [SW개발자],씨젠,서울 송파구,https://kr.indeed.com/viewjob?jk=4ea5f0a4f1faa8c7
Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안,용인 보정동,https://kr.indeed.com/viewjob?jk=04d685fc70b67d4e
딥러닝 개발자 정규직,바이오에이아이,서울 강남구,https://kr.indeed.com/viewjob?jk=5b2574aec8e1d083
게임 런처 개발,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=0b05f7fff851371a
Data Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=30397f4de3627e9d
Data Center Operations Engineer,Amzn Corporate Services Korea,서울,https://kr.indeed.com/viewjob?jk=83f36f280c990457
"머신러닝, 데이터분석 외 경력 정규직",에임즈인터내셔널코리아,서울 강남구,https://kr.indeed.com/viewjob?jk=95946773d4816f0d
[청년 디지털 일자리]이브이패스 데이터분석팀 직원,이브이패스,제주 제주시,https://kr.indeed.com/viewjob?jk=1a1ab0a8a1a66765
"Solutions Architect, Manufacturing Specialist - AMAZON Web Services, Korea",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1502306577f8b10a
Technical Artist - Developer Relations,Epic Games,서울,https://kr.indeed.com/viewjob?jk=df7ec5d31adfea75
SW 개발 경력 정규직,협성기전,성남 분당구,https://kr.indeed.com/viewjob?jk=cf795963bfb65815
카카오 광고 서비스 알고리즘 및 시스템 개발,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=afe92c03320fe1b3
System Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=80dea8b8353c3ee0
파이썬 개발자 초중급 이상,데이터앤솔루션,서울 서초구,https://kr.indeed.com/viewjob?jk=5d47bd5b0cc8ae6c
[AI R&D] 플랫폼 개발 엔지니어 수시 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=99117c90373dd2ee
유통이커머스대기업] 데이터분석가 대리~차장급 2명,에이치알니즈,서울,https://kr.indeed.com/viewjob?jk=63dad95e48939725
Support Engineer _ Azure PaaS,Microsoft,서울,https://kr.indeed.com/viewjob?jk=76730b837fd4d4d7
Lead Technical Solutions Engineer,MightyHive,서울,https://kr.indeed.com/viewjob?jk=ae2c6294bc277408
소프트웨어 프로그래밍 엔지니어,이투비비,서울 금천구,https://kr.indeed.com/viewjob?jk=08be646e8b5508e6
카카오톡 보이스톡/페이스톡/라이브톡 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=d585814d097935eb
클라우드 엔지니어 (),NHN TOAST,성남 판교역,https://kr.indeed.com/viewjob?jk=8bcc7807085700a7
(글로벌 대기업) 데이터 사이언티스트 경력자 초빙,에이치알니즈,서울,https://kr.indeed.com/viewjob?jk=a039ded0abe7ec1e
Machine Learning Researcher – Audio and Speech,Qualcomm Korea YH,서울,https://kr.indeed.com/viewjob?jk=aea07d26df8ae423
경험최적화 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=d80ca42562e966a4
매칭 기획,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=36c48cb9bc2758cb
필드 서포트 엔지니어 (Software support),반도체 장비 (전공정),경기도 수원,https://kr.indeed.com/viewjob?jk=9cc8068806968188
[경기지역 우수중소기업 온라인 박람회],넷믹스,성남 분당구,https://kr.indeed.com/viewjob?jk=9144817ca6d5abb5
스크립트 개발 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=d56db98820a1324c
[유명 인터넷 금융사] 클라우드 플랫폼 개발자,제이앤피에이치알컨설팅,성남 분당구,https://kr.indeed.com/viewjob?jk=f01669815c6dbd98
프론트엔드 정규직,바이오에이아이,서울 강남구,https://kr.indeed.com/viewjob?jk=a4015a0d112e9569
경험최적화파트 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=7bf179a290a157b2
"(주)트윔 개발자(경력직) 빅데이터,영상처리,머신비전/AI 딥러닝",트윔,경기도 화성,https://kr.indeed.com/viewjob?jk=a0dda478567db352
Behavioral Scientist - South Korea,Barbaricum,경기도 평택,https://kr.indeed.com/viewjob?jk=8fa4af60ecf0567f
[데이터 플랫폼]데이터 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/viewjob?jk=ceb8243bc8ae3c35
감시/제어 프로그램 개발자,파워켐텍,대전 유성구,https://kr.indeed.com/viewjob?jk=c28c66c7635ac275
Data Engineer (Analytics/Anomaly-detection),LINE Plus corporation,성남 서현역,https://kr.indeed.com/viewjob?jk=1cb631ebba83d6b6
Data Engineer,Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=5c45a3d19019f932
[IT무료취업교육]자바&파이썬 웹애플리케이션 전문가 양성과정,케이티디에스,서울 서초구,https://kr.indeed.com/viewjob?jk=372a8e8215f41561
[유명기업] 프론트엔드 개발(팀장급: 시니어개발자),디에스파트너즈그룹,서울 서초구,https://kr.indeed.com/viewjob?jk=4ffacb25a07bed7d
System SW 엔지니어,딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=fc037709d0770796
2020 [분자진단제품개발],씨젠,서울 송파구,https://kr.indeed.com/viewjob?jk=a10c3caeae9e7b0a
[개발팀] 백엔드 서버 개발자 (경력),시더,안양 만안구,https://kr.indeed.com/viewjob?jk=c493c7ff3cf45166
모바일 앱 보안 솔루션 개발부문,스틸리언,서울 용산구,https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b
[신입/경력] 음성인식 연구원,뷰노코리아,서울 서초구,https://kr.indeed.com/viewjob?jk=bc5c2ede8d8bf636
게임 데이터 분석가,쿡앱스,성남 분당구,https://kr.indeed.com/viewjob?jk=5a299cf580491445
시스템 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=9e127b84f8f4dee7
DBA,비바리퍼블리카,서울 강남구,https://kr.indeed.com/viewjob?jk=2a2fd0d9b3acfaa9
Application Engineer ( Silicondash),Synopsys,서울,https://kr.indeed.com/viewjob?jk=3c516818303c4d51
검색서비스 서버 개발 신입/경력,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=e010f7780d479126
PostgreSQL Database Consultant,www.enterprisedb.com,서울 강남역,https://kr.indeed.com/viewjob?jk=5f9f2df6b4e3ba4f
자율주행로봇 경력 개발자,퓨처로봇,성남 분당구,https://kr.indeed.com/viewjob?jk=a082b42682573b0b
데이터 플랫폼 엔지니어,데브시스터즈,서울 강남구,https://kr.indeed.com/viewjob?jk=9d40091ce0defcab
동국대학교 자율사물(AT)사업단 직원 채용,동국대학교,서울 필동,https://kr.indeed.com/viewjob?jk=47b130ad378a07a6
Social Listening Analyst (Korea),VaynerMedia LLC,서울,https://kr.indeed.com/viewjob?jk=07c56d3a1fc32c0c
데이터 분석 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=1c4f1c0b625f5abd
[전문연구요원] Programming - 게임 애니메이션 R&D,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=872c5840463da7ae
DBA,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=74d66a601cc8dde0
"Solutions Architect, Manufacturing Specialist - AMAZON Web Services, Korea",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1502306577f8b10a
[청년 디지털 일자리]이브이패스 데이터분석팀 직원,이브이패스,제주 제주시,https://kr.indeed.com/viewjob?jk=1a1ab0a8a1a66765
PostgreSQL DBA 국내 IT대기업,국내 IT대기업,경기도,https://kr.indeed.com/viewjob?jk=3ef4547f2602e090
DevOps Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=5d2bbe4c649db4f4
Backend Software Engineer(Streaming Data App),하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=97b8a276ee41952f
Application Engineer ( Silicondash),Synopsys,서울,https://kr.indeed.com/viewjob?jk=3c516818303c4d51
매칭 기획,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=36c48cb9bc2758cb
Web 프로젝트 PM/PL님,링크업인포텍,서울 마포구,https://kr.indeed.com/viewjob?jk=779e7ec9a798ff59
AI / Data Analytics 컨설턴트 - 글로벌 컨설팅Firm,에스에프인촌,서울 서초구,https://kr.indeed.com/viewjob?jk=c7ecd88622b34b91
자율주행로봇 경력 개발자,퓨처로봇,성남 분당구,https://kr.indeed.com/viewjob?jk=a082b42682573b0b
소프트웨어 엔지니어 - 프론트엔드,LVIS Corporation,서울,https://kr.indeed.com/viewjob?jk=2a86a664e7be890b
Autonomous Driving 분야 엔지니어,포티투닷,서울 강남구,https://kr.indeed.com/viewjob?jk=1e974ff27c6eb340
자율주행연구팀 연구사원 (신입/경력),소네트,대구 달성군,https://kr.indeed.com/viewjob?jk=02bcd7b6412d1db9
"웹개발 신입/경력 정규직, 계약직",더 브릿지,서울 강남구,https://kr.indeed.com/viewjob?jk=82148902177e2914
SW 개발 경력 정규직,협성기전,성남 분당구,https://kr.indeed.com/viewjob?jk=cf795963bfb65815
Java Backend Software Engineer,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=248f25cc0416aa37
신약개발 및 프론트엔드/백엔드 개발자,아론티어,서울 서초구,https://kr.indeed.com/viewjob?jk=25bd2e9729d88096
Data Engineer,레이니스트,서울,https://kr.indeed.com/viewjob?jk=02dd3cb5f0906404
AI 기반 분석 플랫폼 개발 부문,제이앤제이글로벌컨설팅,성남 분당구,https://kr.indeed.com/viewjob?jk=2616efa549b4c6ba
금융 AI 기술 연구 개발자 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=8175b4760af0db93
영상처리 전문가 및 어플리케이션 개발자,ICON,서울 강남구,https://kr.indeed.com/viewjob?jk=40aa3fce2be8f781
[주식회사 센스비전]인공지능 얼굴인식 및 영상분석 개발 경력자,센스비전,서울,https://kr.indeed.com/viewjob?jk=c45c9cd9bf732b07
데이터분석가(게임어뷰징 탐지),Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=ea3b136c0ff59524
[신입/경력] 의료영상 연구원,뷰노코리아,서울 서초구,https://kr.indeed.com/viewjob?jk=66a1a098866a639b
12월 11번가 Backend 개발 경력공채,십일번가,서울 중구,https://kr.indeed.com/viewjob?jk=a202d213ffa283d8
"[신입,경력] windows application 개발자",유즈브레인넷,서울 구로구,https://kr.indeed.com/viewjob?jk=cf220a5d5c4a0c35
데이터 사이언티스트를 지향하는 데이터 엔지니어 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b
(주)넷타겟 연구원 (웹프론트엔드 개발자),넷타겟,대전 유성구,https://kr.indeed.com/viewjob?jk=0feb2770202a5be1
청년디지털일자리 연구 논문과 빅데이터 분석가,히든그레이스,서울 서초구,https://kr.indeed.com/viewjob?jk=90154770c84104a9
사업부전략기획/관리담당 경력 정규직,맨코어,서울 강남구,https://kr.indeed.com/viewjob?jk=490fe8dc092975e4
4G LTE/5G NR Software Engineer,Success Korea,서울 신대방동,https://kr.indeed.com/viewjob?jk=081ba90fcfa975e3
게임 런처 개발,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=0b05f7fff851371a
M&E Specialist Solutions Architect,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=89bccf4060ac7546
AI R&D Data Platform 개발자 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/viewjob?jk=617514d06ce6c9cd
Senior Business Analyst (Coupang Eats),Coupang,서울,https://kr.indeed.com/viewjob?jk=75291751255b54e3
Behavioral Scientist - South Korea,Barbaricum,경기도 평택,https://kr.indeed.com/viewjob?jk=8fa4af60ecf0567f
"Principal, Back-end Engineering (Seller Portal)",Coupang,서울,https://kr.indeed.com/viewjob?jk=81d30a318738da23
블록체인인터넷경제연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=3e80435be74cd28f
Solutions Architect for GPU Data center technologies,NVIDIA,서울,https://kr.indeed.com/viewjob?jk=8f63a89550782d70
Chief Technology Officer,Asiance,서울,https://kr.indeed.com/viewjob?jk=1888ee91da93366d
Mid-Market Sales Engineer,DataDog,대한민국,https://kr.indeed.com/viewjob?jk=52a593e64d404756
머신러닝 엔지니어 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=269f9a96319ef19a
Data Engineer,KidsLoop,서울,https://kr.indeed.com/viewjob?jk=b650c1efc1460155
Network Systems Engineer (Pre-Sales),Arista Networks,경기도,https://kr.indeed.com/viewjob?jk=8139e500c136e863
"KOREA, Connect Specialist SA",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=072b5b83539aae58
Junior Full-Stack Developer,Asiance,서울,https://kr.indeed.com/viewjob?jk=7268328c0d71d81c
DX혁신부문 Tech Lab Senior Machine Learning & AI(Data professional) 정규직,이투스교육,서울 강남구,https://kr.indeed.com/viewjob?jk=9b09565fe78ef392
Data Analyst Lead,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=e745dd08a50c50e4
데이터 사이언스 전문가 및 머신러닝 전문가 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=85929aac498299cc
Site Engineer (Seoul),Motion2AI,서울,https://kr.indeed.com/viewjob?jk=8da5c72baf146123
"크롤링,api연동,웹페이지,응용프로그램 신입/경력 인턴",씨엠,대전 동구,https://kr.indeed.com/viewjob?jk=7bcf2418d2152263
"Senior Data Scientist, Korea",Visa,서울,https://kr.indeed.com/viewjob?jk=0601c7f1adb75903
Cloud Support Eng. II (SCD),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1ce368e5c2440cef
DW Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=f437c9ee0ea596a9
고객경험 개선 CS운영관리자(2년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=5944a3016adb823a
자율주행 셔틀 운행요원,언맨드솔루션,서울 마포구,https://kr.indeed.com/viewjob?jk=7b2ab53f3d76a0b0
Cross Border Ecommerce - Business Intelligence (Based in Seoul),Shopee,서울,https://kr.indeed.com/viewjob?jk=b574f1454ae36aab
TOAST Cloud 사업기획/영업,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=6b86ea39985912b6
데스크탑 가상화(VDI) 엔지니어 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=530a598184580c95
AI/빅데이터 (리더급) 국내 대기업,국내 대기업,경기도,https://kr.indeed.com/viewjob?jk=50bdcec0bd5965c1
자율주행연구팀 연구사원 (신입/경력),소네트,대구 달성군,https://kr.indeed.com/viewjob?jk=02bcd7b6412d1db9
